(8,28)	1.0
(8,111)	0.8944271909999159
(8,122)	1.0
(8,127)	1.0
(8,305)	1.0
(8,359)	0.9701425001453319
(8,442)	0.9962405881956831
(8,443)	0.9995120760870788
(8,543)	1.0
(8,636)	0.919145030018058
(8,638)	1.0
(8,655)	1.0
(8,723)	0.9899494936611664
(8,851)	0.9899494936611665
(8,907)	1.0
(8,911)	1.0
(8,1046)	1.0
(8,1092)	1.0
(8,1100)	1.0
(8,1123)	1.0
(8,1134)	1.0
(8,1202)	0.9819805060619659
(8,1256)	1.0
(8,1289)	0.9798329425373015
(8,1305)	0.9946917938265513
(8,1367)	0.9065195959149354
(8,1406)	0.838379952119936
(8,1425)	0.8915150331730377
(8,1482)	1.0
(8,1564)	1.0
(8,1615)	0.9259259259259259
(8,1744)	0.9777860572592001
(8,1803)	0.9459234862450902
(8,1832)	0.7738413334506792
(8,1845)	1.0
(8,1848)	1.0
(8,1853)	1.0
(8,1901)	0.8944271909999159
(8,1983)	0.9938837346736188
(8,2015)	0.9570244044334736
(8,2043)	1.0
(8,2104)	0.9805806756909203
(8,2212)	1.0
(8,2284)	1.0
(8,2290)	1.0
(8,2342)	0.9758090949722227
(8,2375)	1.0
(8,2418)	1.0
(8,2430)	0.955705154293818
(8,2460)	1.0
(8,2512)	1.0
(8,2532)	0.8944271909999159
(8,2660)	0.9473336390050571
(8,2675)	0.9949366763261821
(8,2755)	1.0
(8,2757)	0.9718253158075499
(8,2866)	0.8541985556144386
(8,2905)	1.0
(8,2913)	0.9329543706664489
(8,2928)	1.0
(8,2954)	1.0
(8,2955)	0.9138942832739808
(8,3084)	1.0
(8,3151)	0.9191450300180578
(8,3165)	1.0
(8,3232)	1.0
(8,3237)	1.0
(8,3269)	0.9946917938265513
(8,3285)	0.9701425001453319
(8,3290)	0.9776332879991614
(8,3316)	1.0
(8,3326)	1.0
(8,3330)	1.0
(8,3418)	0.9486832980505138
(8,3440)	1.0
(8,3538)	0.886715535891745
(8,3541)	1.0
(8,3638)	0.8408409924953906
(8,3670)	1.0
(8,3740)	1.0
(8,3824)	0.9814954576223639
(8,3893)	0.9797958971132712
(8,3903)	1.0
(8,3944)	1.0
(8,3955)	1.0
(8,4064)	1.0
(8,4429)	1.0
(8,4432)	0.9797958971132713
(8,4546)	1.0000000000000002
(8,4627)	1.0
(8,4640)	0.9199999999999998
(8,4761)	1.0
(8,4847)	0.9199999999999998
(8,4849)	0.9899494936611667
(8,4852)	1.0
