(8,28)	0.8988859354260529
(8,43)	0.8665671776277226
(8,48)	0.8852437680418981
(8,61)	0.8661003810932485
(8,64)	0.9127852899866483
(8,66)	0.9200874124564725
(8,92)	0.9626638889484738
(8,96)	0.9114343540170066
(8,111)	0.8691594336735555
(8,122)	0.8899760078629877
(8,123)	0.9380374604826272
(8,127)	0.8558196071649704
(8,140)	0.7985541332934819
(8,145)	0.9198867901306242
(8,154)	0.7938575762410345
(8,156)	0.894421864841774
(8,174)	0.8381701924399299
(8,185)	0.8529027219272783
(8,192)	0.844113715210111
(8,207)	0.8904099274996446
(8,214)	0.8028873514843495
(8,218)	0.9421012881957234
(8,222)	0.931337243369722
(8,229)	0.9018547663254733
(8,237)	0.9209749268773563
(8,259)	0.8542302271623258
(8,267)	0.8478942389803986
(8,276)	0.8374357893586237
(8,287)	0.7932213555757444
(8,305)	0.890667484421125
(8,318)	0.8765009801785553
(8,323)	0.880845193531496
(8,336)	0.8760730547774411
(8,359)	0.9058186654275071
(8,361)	0.8927333545511305
(8,380)	0.8760676506408518
(8,395)	0.9158082680396344
(8,398)	0.8933179901169062
(8,409)	0.8862242592953778
(8,417)	0.8934416385883173
(8,440)	0.7934920476158723
(8,442)	0.9151285233160611
(8,443)	0.9147158216763737
(8,450)	0.8807488328579918
(8,452)	0.9174719720621517
(8,481)	0.9363326460650858
(8,507)	0.9103375117180884
(8,510)	0.7853387351699055
(8,518)	0.9155088210639433
(8,541)	0.8486285727840269
(8,543)	0.8653471320133069
(8,557)	0.8808177866361367
(8,566)	0.8919687996211236
(8,577)	0.9160454874074794
(8,578)	0.9055545591117096
(8,583)	0.846236615776088
(8,594)	0.8624732056291186
(8,595)	0.8913850175612149
(8,606)	0.9061411477825373
(8,626)	0.8534771022924106
(8,634)	0.8913593027685197
(8,636)	0.9038086335706587
(8,638)	0.8804409050210451
(8,642)	0.9210496441011761
(8,647)	0.9031974326370763
(8,655)	0.871023688546903
(8,666)	0.8990385280353966
(8,669)	0.915782091251428
(8,681)	0.8662191085469724
(8,712)	0.8809286213954017
(8,718)	0.8958191548766029
(8,722)	0.8921797924110013
(8,723)	0.8560952616304738
(8,725)	0.8850120908507423
(8,735)	0.9206105566366445
(8,740)	0.9250675573727929
(8,761)	0.8724347716444666
(8,779)	0.8609711881596311
(8,790)	0.9445699441848007
(8,795)	0.9352195295828246
(8,797)	0.9055382777783028
(8,813)	0.8864412339374166
(8,815)	0.8908634491264243
(8,816)	0.9186933470689148
(8,826)	0.8241534666182494
(8,827)	0.8700039694776726
(8,834)	0.9160809516563301
(8,844)	0.7581753965757456
(8,849)	0.9129296251280419
(8,850)	0.8975872521158522
(8,851)	0.9074297441666
(8,852)	0.8858826484107699
(8,855)	0.9141215982561148
(8,865)	0.8913167531498297
(8,878)	0.9079380373804833
(8,885)	0.9010801464609303
(8,888)	0.9066928292470475
(8,907)	0.9140443135307244
(8,909)	0.8807063542748487
(8,911)	0.8972229068318688
(8,916)	0.8507102625240879
(8,923)	0.8433626172659545
(8,930)	0.8634146341463415
(8,946)	0.8692885887910928
(8,949)	0.8812341063600319
(8,960)	0.9036514364608296
(8,992)	0.9019220789931848
(8,1007)	0.8725168848141073
(8,1046)	0.8774751689569893
(8,1048)	0.8938783235266892
(8,1054)	0.9214426752509268
(8,1059)	0.9127665951067978
(8,1061)	0.8493787846468419
(8,1076)	0.8805837945470923
(8,1078)	0.8378850052670008
(8,1091)	0.827170191868511
(8,1092)	0.8542660593468286
(8,1100)	0.8785866263886049
(8,1104)	0.8895170390405354
(8,1122)	0.7696704273796743
(8,1123)	0.8992901292116381
(8,1134)	0.8984268761140749
(8,1140)	0.9094718337776003
(8,1146)	0.8595758609172366
(8,1167)	0.8882844271420618
(8,1188)	0.8369089954509191
(8,1190)	0.8545968224925915
(8,1192)	0.9570921724494815
(8,1202)	0.8945266706854326
(8,1205)	0.8829187134416477
(8,1213)	0.9020475043645864
(8,1252)	0.8651487610645784
(8,1256)	0.8985908344620046
(8,1260)	0.8949368727351017
(8,1268)	0.8124207484594868
(8,1289)	0.8414000552358109
(8,1305)	0.9020826721695455
(8,1313)	0.8595382307665284
(8,1333)	0.874016093853987
(8,1340)	0.9143731347442057
(8,1343)	0.919720702846806
(8,1356)	0.9284766908852594
(8,1367)	0.9049295855883984
(8,1388)	0.9389935505288287
(8,1406)	0.8993141375034972
(8,1407)	0.9277373105642218
(8,1425)	0.9054420388445161
(8,1430)	0.8846880937253265
(8,1432)	0.9048999334542854
(8,1444)	0.8823915077589174
(8,1455)	0.8593214519694302
(8,1464)	0.8436035169591307
(8,1482)	0.8920765549089118
(8,1484)	0.887096692038204
(8,1488)	0.8741276796897579
(8,1500)	0.9247091851269305
(8,1522)	0.9173279608642303
(8,1523)	0.9096145558097793
(8,1554)	0.8783940325210522
(8,1557)	0.9093579786392771
(8,1559)	0.8704762576359464
(8,1564)	0.926970156238979
(8,1600)	0.8724457074277362
(8,1609)	0.8688005784277766
(8,1615)	0.9019391312458661
(8,1629)	0.8765696473697315
(8,1644)	0.9142302169558809
(8,1668)	0.8651919231975111
(8,1675)	0.8958781929623661
(8,1731)	0.8890257147018887
(8,1744)	0.9046176942419593
(8,1757)	0.8899943519690098
(8,1779)	0.8976707856160024
