(12243,15183)	(4,5)
(12243,14209)	(4,4)
(12243,14320)	(4,5)
(12243,17358)	(4,5)
(12243,14457)	(4,4)
(12243,15582)	(4,2)
(12243,14185)	(4,5)
(12243,17324)	(4,5)
(12243,14013)	(4,3)
(12243,15529)	(4,3)
(12243,17558)	(4,3)
(12243,13934)	(4,3)
(12243,12293)	(4,5)
(12243,13519)	(4,5)
(12243,15816)	(4,4)
(12243,16150)	(4,4)
(12243,15955)	(4,4)
(12243,14459)	(4,4)
(12243,12639)	(4,5)
(12243,13651)	(4,3)
(12243,12778)	(4,5)
(12243,16707)	(4,3)
(12243,12355)	(4,3)
(12243,13748)	(4,5)
(12243,14144)	(4,4)
(12243,16082)	(4,4)
(12243,16606)	(4,3)
(12243,14484)	(4,5)
(12243,16286)	(4,4)
(4627,12243)	(4,4)
(4627,11613)	(4,5)
(4627,6085)	(4,4)
(4627,8677)	(4,3)
(4627,15183)	(4,5)
(4627,14209)	(4,4)
(4627,14320)	(4,5)
(4627,17358)	(4,5)
(4627,4876)	(4,3)
(4627,14457)	(4,4)
(4627,5562)	(4,4)
(4627,15582)	(4,2)
(4627,14185)	(4,5)
(4627,10082)	(4,3)
(4627,17324)	(4,5)
(4627,14013)	(4,3)
(4627,10255)	(4,5)
(4627,4932)	(4,4)
(4627,10712)	(4,3)
(4627,8384)	(4,3)
(4627,6523)	(4,3)
(4627,12232)	(4,5)
(4627,7511)	(4,2)
(4627,11638)	(4,5)
(4627,15529)	(4,3)
(4627,17558)	(4,3)
(4627,7899)	(4,3)
(4627,13934)	(4,3)
(4627,12293)	(4,5)
(4627,5814)	(4,3)
(4627,13519)	(4,5)
(4627,7145)	(4,5)
(4627,6336)	(4,4)
(4627,4640)	(4,5)
(4627,10429)	(4,2)
(4627,11080)	(4,3)
(4627,15816)	(4,4)
(4627,10947)	(4,5)
(4627,11182)	(4,5)
(4627,6347)	(4,2)
(4627,6911)	(4,3)
(4627,16150)	(4,4)
(4627,10774)	(4,4)
(4627,15955)	(4,4)
(4627,14459)	(4,4)
(4627,6287)	(4,5)
(4627,12639)	(4,5)
(4627,9617)	(4,5)
(4627,13651)	(4,3)
(4627,6408)	(4,5)
(4627,12778)	(4,5)
(4627,6971)	(4,4)
(4627,8428)	(4,3)
(4627,10921)	(4,3)
(4627,16707)	(4,3)
(4627,12355)	(4,3)
(4627,7577)	(4,3)
(4627,13748)	(4,5)
(4627,9481)	(4,5)
(4627,5149)	(4,4)
(4627,7067)	(4,4)
(4627,10835)	(4,5)
(4627,9131)	(4,3)
(4627,8596)	(4,5)
(4627,9728)	(4,4)
(4627,14144)	(4,4)
(4627,16082)	(4,4)
(4627,16606)	(4,3)
(4627,14484)	(4,5)
(4627,16286)	(4,4)
(4627,9043)	(4,5)
(4627,11837)	(4,3)
(4627,5607)	(4,4)
(4627,5069)	(4,4)
(11613,12243)	(5,4)
(11613,15183)	(5,5)
(11613,14209)	(5,4)
(11613,14320)	(5,5)
(11613,17358)	(5,5)
(11613,14457)	(5,4)
(11613,15582)	(5,2)
(11613,14185)	(5,5)
(11613,17324)	(5,5)
(11613,14013)	(5,3)
(11613,12232)	(5,5)
(11613,11638)	(5,5)
(11613,15529)	(5,3)
(11613,17558)	(5,3)
(11613,13934)	(5,3)
(11613,12293)	(5,5)
(11613,13519)	(5,5)
(11613,15816)	(5,4)
